experiment_id,experiment_version,cell_id,task_id,repository,task_type,condition,model,reasoning_effort,repeat,status,terminal_reason,recall_at_3,recall_at_5,ndcg_at_3,returned_set_f1,provider_total_tokens,elapsed_seconds,agent_step_count,wiki_read_count,wiki_tokens,unique_wiki_pages,beyond_entry_reads,gold_seen_any,gold_seen_by_3_source_actions,gold_targeted_any
sympy-10-tasks,2026-09-01-v4,cell-000151,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,35288,18.917,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000152,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,40128,19.914,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000153,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,123275,44.167,7,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000154,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,102550,31.396,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000155,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.5,85435,34.613,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000156,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,48450,21.168,3,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000157,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,52239,18.282,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000158,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,40141,18.692,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000159,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,80158,41.643,5,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000160,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,146093,41.296,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000161,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,103893,33.919,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000162,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.5,78425,35.816,6,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000163,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,105696,30.78,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000164,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,56038,18.229,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000165,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,185468,56.919,7,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000166,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.5,163514,47.6,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000167,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.5,116478,33.641,3,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000168,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.5,124149,51.001,8,2,2041,3,1,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000169,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,50233,23.657,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000170,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,36497,20.006,2,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000171,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,1.0,20626,13.386,1,1,219,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000172,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,1.0,68367,34.325,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000173,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,63153,26.11,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000174,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,92777,37.21,5,1,219,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000175,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,1.0,22582,16.795,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000176,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,35975,20.125,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000177,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,60401,26.992,4,1,219,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000178,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,22674,12.425,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000179,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,22864,12.109,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000180,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,34989,15.782,2,1,219,1,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000181,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,22894,16.429,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000182,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,22783,10.963,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000183,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,50079,21.999,3,1,219,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000184,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,51381,17.883,2,1,844,1,1,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000185,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,23772,12.145,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000186,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,47988,20.512,3,1,219,1,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000187,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,37575,19.319,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000188,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,43374,16.608,2,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000189,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,35990,19.615,2,1,219,1,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000190,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,51685,18.38,2,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000191,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,51575,18.014,2,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000192,39a107184ef03a4b09e2f4622b0006fc0a9adffd4796dce8b249fe9acebc6d00,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,36111,19.453,2,1,219,1,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000193,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,0.0,0.0,0.0,0.0,573725,118.186,14,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000194,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,0.0,0.0,0.0,0.0,562687,101.494,14,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000195,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,0.0,0.0,0.0,0.0,658651,124.299,13,1,221,1,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000196,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,0.0,0.0,0.0,0.0,1933317,280.303,25,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000197,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,0.0,0.0,0.0,0.0,3190711,396.863,58,0,0,0,0,1,0,0
sympy-10-tasks,2026-09-01-v4,cell-000198,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,0.0,0.0,0.0,0.0,2848972,384.071,55,1,221,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000199,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,0.0,0.0,0.0,0.0,209770,62.947,7,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000200,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,0.0,0.0,0.0,0.0,555478,132.454,15,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000201,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,0.0,0.0,0.0,0.0,466016,103.061,12,1,221,1,0,1,0,0
sympy-10-tasks,2026-09-01-v4,cell-000202,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,0.0,0.0,0.0,0.0,568868,149.919,16,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000203,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,0.0,0.0,0.0,0.0,274791,76.637,8,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000204,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,0.0,0.0,0.0,0.0,820643,147.989,18,1,221,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000205,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,0.0,0.0,0.0,0.0,517568,124.15,13,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000206,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,0.0,0.0,0.0,0.0,394538,129.366,10,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000207,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.3333333333333333,1473778,178.143,22,1,221,1,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000208,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,terminal,invalid_output,,,,,,72.956,,0,0,0,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000209,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,0.0,0.0,0.0,0.0,115551,46.012,5,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000210,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,0.0,0.0,0.0,0.0,234725,71.738,9,1,221,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000211,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,0.0,0.0,0.0,0.0,1063578,225.535,26,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000212,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,585239,125.464,15,0,0,0,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000213,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,0.0,0.0,0.0,0.0,625856,180.113,18,1,221,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000214,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.4,729345,186.639,16,0,0,0,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000215,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,772336,211.741,20,0,0,0,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000216,65f6471ca8c6a918aee0f279a66f354fd00b6b40763b0308f4e534e6e07541aa,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.5,2386083,477.154,46,1,221,1,0,1,0,1
sympy-10-tasks,2026-09-01-v4,cell-000217,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.5,68715,46.891,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000218,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.5,140088,46.531,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000219,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.3333333333333333,167704,53.66,7,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000220,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,66727,34.222,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000221,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.4,185723,86.274,6,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000222,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.4,88046,45.58,6,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000223,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,68756,30.462,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000224,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,75453,38.519,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000225,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,63560,23.649,3,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000226,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.4,124536,46.07,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000227,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.5,74182,31.552,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000228,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.5,76268,34.852,4,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000229,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,81359,39.002,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000230,69bf954d4a913e0bf2104803ea5fb7b6afc22f6419501c40e662b72933aa9377,sympy/sympy,NO_EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,75609,33.021,4,0,0,0,0,1,1,1
