experiment_id,experiment_version,plan_id,task_id,repository,task_type,no_doc_mean_recall_at_3,no_doc_mean_recall_at_5,no_doc_mean_ndcg_at_3,no_doc_mean_returned_set_f1,no_doc_mean_provider_total_tokens,no_doc_mean_elapsed_seconds,no_doc_mean_agent_step_count,no_doc_mean_wiki_read_count,no_doc_mean_wiki_tokens,no_doc_mean_unique_wiki_pages,no_doc_mean_beyond_entry_reads,no_doc_mean_gold_seen_any,no_doc_mean_gold_seen_by_3_source_actions,no_doc_mean_gold_targeted_any,optional_mean_recall_at_3,optional_mean_recall_at_5,optional_mean_ndcg_at_3,optional_mean_returned_set_f1,optional_mean_provider_total_tokens,optional_mean_elapsed_seconds,optional_mean_agent_step_count,optional_mean_wiki_read_count,optional_mean_wiki_tokens,optional_mean_unique_wiki_pages,optional_mean_beyond_entry_reads,optional_mean_gold_seen_any,optional_mean_gold_seen_by_3_source_actions,optional_mean_gold_targeted_any,doc_first_mean_recall_at_3,doc_first_mean_recall_at_5,doc_first_mean_ndcg_at_3,doc_first_mean_returned_set_f1,doc_first_mean_provider_total_tokens,doc_first_mean_elapsed_seconds,doc_first_mean_agent_step_count,doc_first_mean_wiki_read_count,doc_first_mean_wiki_tokens,doc_first_mean_unique_wiki_pages,doc_first_mean_beyond_entry_reads,doc_first_mean_gold_seen_any,doc_first_mean_gold_seen_by_3_source_actions,doc_first_mean_gold_targeted_any,doc_first_minus_optional_recall_at_3,doc_first_minus_optional_recall_at_5,doc_first_minus_optional_ndcg_at_3,doc_first_minus_optional_returned_set_f1,doc_first_minus_optional_provider_total_tokens,doc_first_minus_optional_elapsed_seconds,doc_first_minus_optional_agent_step_count,doc_first_minus_optional_wiki_read_count,doc_first_minus_optional_wiki_tokens,doc_first_minus_optional_unique_wiki_pages,doc_first_minus_optional_beyond_entry_reads,doc_first_minus_optional_gold_seen_any,doc_first_minus_optional_gold_seen_by_3_source_actions,doc_first_minus_optional_gold_targeted_any,doc_first_minus_no_doc_recall_at_3,doc_first_minus_no_doc_recall_at_5,doc_first_minus_no_doc_ndcg_at_3,doc_first_minus_no_doc_returned_set_f1,doc_first_minus_no_doc_provider_total_tokens,doc_first_minus_no_doc_elapsed_seconds,doc_first_minus_no_doc_agent_step_count,doc_first_minus_no_doc_wiki_read_count,doc_first_minus_no_doc_wiki_tokens,doc_first_minus_no_doc_unique_wiki_pages,doc_first_minus_no_doc_beyond_entry_reads,doc_first_minus_no_doc_gold_seen_any,doc_first_minus_no_doc_gold_seen_by_3_source_actions,doc_first_minus_no_doc_gold_targeted_any,optional_minus_no_doc_recall_at_3,optional_minus_no_doc_recall_at_5,optional_minus_no_doc_ndcg_at_3,optional_minus_no_doc_returned_set_f1,optional_minus_no_doc_provider_total_tokens,optional_minus_no_doc_elapsed_seconds,optional_minus_no_doc_agent_step_count,optional_minus_no_doc_wiki_read_count,optional_minus_no_doc_wiki_tokens,optional_minus_no_doc_unique_wiki_pages,optional_minus_no_doc_beyond_entry_reads,optional_minus_no_doc_gold_seen_any,optional_minus_no_doc_gold_seen_by_3_source_actions,optional_minus_no_doc_gold_targeted_any
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,0b24962d613c09e850f5951cfad2f7ddd77f37f84219af4077db8391aa0c1c11,django/django,NO_EXPLICIT_LOCATOR_CLUE,0.9375,0.9375,0.9516433990956823,0.7291666666666667,172551.125,76.97075,7.375,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.7166666666666667,152396.0,76.715625,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,179003.25,120.46424999999999,9.5,1.0,2125.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.01666666666666672,26607.25,43.74862499999999,2.5,1.0,2125.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.048356600904317704,-0.029166666666666785,6452.125,43.4935,2.125,1.0,2125.0,1.0,0.0,0.25,0.25,0.25,0.0625,0.0625,0.048356600904317704,-0.012500000000000067,-20155.125,-0.2551249999999925,-0.375,0.0,0.0,0.0,0.0,0.25,0.25,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,705f225fb1ca4296b1b4a6f28e2cc4654b80ece69f87e408548a674055840b0b,django/django,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.625,113672.875,53.94925,6.25,0.25,31.375,0.25,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,119846.125,50.188375,5.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333333,126985.75,61.174375,6.75,1.0,2129.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.08333333333333337,7139.625,10.985999999999997,0.875,1.0,2129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666674,13312.875,7.2251249999999985,0.5,0.75,2097.625,0.75,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.04166666666666663,6173.25,-3.7608749999999986,-0.375,-0.25,-31.375,-0.25,-0.25,0.0,0.0,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,a52295e793961d87e21490170935cd59f84ded67e979987ab8fd53d99a80f14c,django/django,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,69724.125,30.120125,4.375,0.125,76.625,0.125,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,72781.125,35.347875,4.375,0.0,0.0,0.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0,0.625,74415.25,35.113375,4.625,1.0,2130.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,-0.04166666666666663,1634.125,-0.23450000000000415,0.25,1.0,2130.0,1.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,-0.04166666666666663,4691.125,4.993249999999996,0.25,0.875,2053.375,0.875,-0.125,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,3057.0,5.22775,0.0,-0.125,-76.625,-0.125,-0.125,0.0,0.0,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,69c0370ce09e845adf9d8809862e0239b8b98cd8d9ef3e556bebe3eb9d4104ae,django/django,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,58777.875,28.085625,3.875,0.0,0.0,0.0,0.0,0.875,0.875,0.5,1.0,1.0,1.0,0.7083333333333333,63378.25,36.170125,4.25,0.125,0.625,0.25,0.125,1.0,0.875,0.75,1.0,1.0,1.0,0.6458333333333333,79950.875,40.079625,5.375,1.0,2102.0,1.0,0.0,1.0,1.0,0.875,0.0,0.0,0.0,-0.0625,16572.625,3.9095000000000013,1.125,0.875,2101.375,0.75,-0.125,0.0,0.125,0.125,0.0,0.0,0.0,-0.02083333333333337,21173.0,11.994,1.5,1.0,2102.0,1.0,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.04166666666666663,4600.375,8.084499999999998,0.375,0.125,0.625,0.25,0.125,0.125,0.0,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,173164ddb934982c81f63abea67e47b32ebe876dc953246985d1481ec297b508,django/django,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,89464.5,46.763875,5.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,109553.0,50.6395,5.875,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,138388.0,62.184625,7.625,1.0,2128.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28835.0,11.545124999999999,1.75,1.0,2128.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,48923.5,15.420749999999998,2.125,1.0,2128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20088.5,3.8756249999999994,0.375,0.0,0.0,0.0,0.0,0.0,-0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,fba3c704749255a3988d9fe43293f68d8a9a993bcbc3fa6d92363be7909d5cf1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.75,69192.625,32.236,3.875,0.0,0.0,0.0,0.0,0.625,0.5,0.5,1.0,1.0,1.0,0.6458333333333333,75420.25,32.325375,4.625,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.7083333333333333,121360.5,47.033625,6.75,1.0,2754.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,0.0625,45940.25,14.70825,2.125,1.0,2754.0,1.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,-0.04166666666666674,52167.875,14.797625000000004,2.875,1.0,2754.0,1.0,0.0,0.375,0.375,0.5,0.0,0.0,0.0,-0.10416666666666674,6227.625,0.08937500000000398,0.75,0.0,0.0,0.0,0.0,0.125,0.25,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,ed713e639cf79a38ebb33197a2b4a28a7e01302b7eb59f4ba5a7e6265edfab30,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,65307.25,32.213625,4.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,83714.625,37.42975,4.875,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,118867.125,42.192625,5.625,1.0,6038.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35152.5,4.762875000000001,0.75,1.0,6038.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,53559.875,9.979,1.375,1.0,6038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18407.375,5.216124999999998,0.625,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,eb3faef61d6fa424e39b90da6df26d3a39d0b2d9f17702463ce31ca4cd247343,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,0.375,0.375,0.3125,0.21666666666666667,165058.75,75.25675,7.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.25,0.25,0.13333333333333333,144091.875,107.699,6.5,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.25,0.375,0.25,0.20833333333333331,261763.125,75.79675,8.875,1.25,19534.0,1.0,0.0,0.5,0.0,0.5,0.0,0.125,0.0,0.07499999999999998,117671.25,-31.902249999999995,2.375,1.25,19534.0,1.0,0.0,0.125,0.0,0.125,-0.125,0.0,-0.0625,-0.00833333333333336,96704.375,0.5400000000000063,1.375,1.25,19534.0,1.0,0.0,0.0,0.0,0.0,-0.125,-0.125,-0.0625,-0.08333333333333334,-20966.875,32.44225,-1.0,0.0,0.0,0.0,0.0,-0.125,0.0,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,044192aba36df87b6d8ea26d1ebb98d2dff553ca47dd01141f1963c64e9f2eb3,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,0.8452324383928644,0.5375,162602.0,113.76462500000001,7.0,0.0,0.0,0.0,0.0,0.875,0.375,0.875,1.0,1.0,0.9538662191964322,0.5041666666666667,136184.0,77.31325,7.75,0.0,0.0,0.0,0.0,1.0,0.375,1.0,1.0,1.0,0.9538662191964322,0.525,258324.625,93.270375,10.5,1.0,16995.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.02083333333333337,122140.625,15.957125000000005,2.75,1.0,16995.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.10863378080356778,-0.012499999999999956,95722.625,-20.494250000000008,3.5,1.0,16995.0,1.0,0.0,0.125,0.375,0.125,0.0,0.0,0.10863378080356778,-0.033333333333333326,-26418.0,-36.45137500000001,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,eec860bc709d5ef662e0210f9b6eb35f8d22522e1faefaa61aba5277d3016225,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,0.0,0.0,0.0,0.0,206512.75,111.235375,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239610.75,115.86987500000001,9.625,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,349707.75,183.399125,11.125,1.0,17251.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,110097.0,67.52924999999999,1.5,1.0,17251.0,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,143195.0,72.16375,2.375,1.0,17251.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,33098.0,4.634500000000003,0.875,0.0,0.0,0.0,0.0,0.375,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,78b9dd097fc5d0e2cb9ae04ea10dd10824e1821517daf8de20e03515b375a703,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,0.375,0.375,0.3288662191964322,0.19583333333333333,110044.25,57.2225,6.125,0.0,0.0,0.0,0.0,1.0,0.625,0.875,0.625,0.625,0.3913662191964322,0.3,95434.625,51.842,5.5,0.0,0.0,0.0,0.0,0.875,0.375,0.875,0.25,0.25,0.25,0.16666666666666666,172933.75,66.580625,8.75,0.875,5131.5,0.875,0.0,0.875,0.375,0.875,-0.375,-0.375,-0.14136621919643222,-0.13333333333333333,77499.125,14.738624999999999,3.25,0.875,5131.5,0.875,0.0,0.0,0.0,0.0,-0.125,-0.125,-0.07886621919643222,-0.029166666666666674,62889.5,9.358125000000001,2.625,0.875,5131.5,0.875,0.0,-0.125,-0.25,0.0,0.25,0.25,0.0625,0.10416666666666666,-14609.625,-5.380499999999998,-0.625,0.0,0.0,0.0,0.0,-0.125,-0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,a5790eb6c92e5f6f891563fb3254e2973fb4f2c8b052b81496ba37a220eba3f4,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6041666666666666,111526.75,56.767,6.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6041666666666666,162578.625,63.9035,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6041666666666666,260713.125,74.79025,8.125,1.0,17251.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,98134.5,10.88675,1.125,1.0,17251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149186.375,18.023249999999997,2.0,1.0,17251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51051.875,7.136499999999998,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,fc2ac9d490452624239cc1bd7334381f3f058b8793dd5110f9fa94cc2c58aed6,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,0.5,0.5,0.3913662191964322,0.3125,145841.125,76.4195,6.625,0.0,0.0,0.0,0.0,0.625,0.0,0.625,0.375,0.375,0.375,0.20833333333333331,116254.75,66.266625,6.125,0.0,0.0,0.0,0.0,0.875,0.375,0.75,0.375,0.375,0.3125,0.22916666666666666,252905.75,80.924125,8.75,1.0,16894.5,1.0,0.0,0.875,0.375,0.875,0.0,0.0,-0.0625,0.020833333333333343,136651.0,14.657499999999999,2.625,1.0,16894.5,1.0,0.0,0.0,0.0,0.125,-0.125,-0.125,-0.07886621919643222,-0.08333333333333334,107064.625,4.504625000000004,2.125,1.0,16894.5,1.0,0.0,0.25,0.375,0.25,-0.125,-0.125,-0.01636621919643222,-0.10416666666666669,-29586.375,-10.152874999999995,-0.5,0.0,0.0,0.0,0.0,0.25,0.375,0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,96a2fdf54f8ad0f982c56b14ff4a2ebb26dd6cef2f298d458a68d6fe507a51e6,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,0.75,0.75,0.8240204777414663,0.7142857142857142,103593.5,51.88425,6.25,0.0,0.0,0.0,0.0,1.0,1.0,0.875,0.6666666666666666,0.6666666666666666,0.75,0.6726190476190476,73432.0,41.205125,4.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.7083333333333333,0.7083333333333333,0.794690557365044,0.6904761904761905,184718.0,57.59725,6.625,1.0,12236.0,1.0,0.0,1.0,1.0,1.0,0.04166666666666663,0.04166666666666663,0.044690557365044015,0.017857142857142905,111286.0,16.392125,2.625,1.0,12236.0,1.0,0.0,0.25,0.25,0.25,-0.04166666666666674,-0.04166666666666674,-0.029329920376422236,-0.023809523809523725,81124.5,5.713000000000001,0.375,1.0,12236.0,1.0,0.0,0.0,0.0,0.125,-0.08333333333333337,-0.08333333333333337,-0.07402047774146625,-0.04166666666666663,-30161.5,-10.679124999999999,-2.25,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,f8126c35ff0d4a7200881765ac8cb2a9af2f5b93bcdcbb99b788800d3dee68bb,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.75,47142.25,23.471875,3.125,0.0,0.0,0.0,0.0,0.75,0.5,0.75,1.0,1.0,1.0,0.75,54111.0,23.411875000000002,3.25,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.6666666666666666,96529.875,33.40475,5.5,1.125,6088.75,1.125,0.125,1.0,1.0,1.0,0.0,0.0,0.0,-0.08333333333333337,42418.875,9.992874999999998,2.25,1.125,6088.75,1.125,0.125,0.25,0.25,0.25,0.0,0.0,0.0,-0.08333333333333337,49387.625,9.932875,2.375,1.125,6088.75,1.125,0.125,0.25,0.5,0.25,0.0,0.0,0.0,0.0,6968.75,-0.05999999999999872,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,529f159996de8d2fe23b3f6666b2cd5bdf45a9a471781da032071a78d84b54d9,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,0.875,0.875,0.875,0.5291666666666667,79723.0,57.11125,5.125,0.0,0.0,0.0,0.0,0.875,0.5,0.875,0.75,0.75,0.75,0.4458333333333333,77542.25,59.879875,4.625,0.0,0.0,0.0,0.0,0.75,0.625,0.75,1.0,1.0,1.0,0.5916666666666667,137118.75,71.3,7.75,1.0,5189.5,1.0,0.0,1.0,0.625,1.0,0.25,0.25,0.25,0.14583333333333337,59576.5,11.420124999999999,3.125,1.0,5189.5,1.0,0.0,0.25,0.0,0.25,0.125,0.125,0.125,0.0625,57395.75,14.188749999999999,2.625,1.0,5189.5,1.0,0.0,0.125,0.125,0.125,-0.125,-0.125,-0.125,-0.08333333333333337,-2180.75,2.768625,-0.5,0.0,0.0,0.0,0.0,-0.125,0.125,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,5f4441855a6bd0cd2f3d0265605ce4776dcc7d4e839999e862b00a89bc6c09f1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.5625,89889.25,46.091125,6.5,0.0,0.0,0.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0,0.6041666666666666,102387.625,47.926125,5.25,0.0,0.0,0.0,0.0,0.875,0.75,0.875,1.0,1.0,1.0,0.5416666666666666,179547.125,60.07925,7.75,1.0,5953.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0625,77159.5,12.153125000000003,2.5,1.0,5953.25,1.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,-0.02083333333333337,89657.875,13.988125000000004,1.25,1.0,5953.25,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.04166666666666663,12498.375,1.8350000000000009,-1.25,0.0,0.0,0.0,0.0,-0.125,-0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,5b4783e91a983b3c52ff25234086a488dd56a015e977695b5560c882abe462fc,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,0.5,0.5,0.3288662191964322,0.2708333333333333,133687.5,62.137625,5.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.75,0.5952324383928644,0.425,143112.375,72.13875,5.5,0.0,0.0,0.0,0.0,0.875,0.875,0.75,0.75,0.75,0.5490986575892965,0.4041666666666667,280981.75,100.158625,9.5,1.125,6407.75,1.0,0.0,1.0,0.875,1.0,0.0,0.0,-0.04613378080356789,-0.020833333333333315,137869.375,28.019875,4.0,1.125,6407.75,1.0,0.0,0.125,0.0,0.25,0.25,0.25,0.22023243839286433,0.13333333333333336,147294.25,38.021,3.625,1.125,6407.75,1.0,0.0,0.0,-0.125,0.0,0.25,0.25,0.2663662191964322,0.15416666666666667,9424.875,10.001125000000002,-0.375,0.0,0.0,0.0,0.0,-0.125,-0.125,-0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,1941e4a386f323779d89cf1a197b1e0f76de45350d037b23d6154b646aaa4433,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6749999999999999,78099.5,35.9555,4.375,0.0,0.0,0.0,0.0,0.875,0.75,0.625,1.0,1.0,1.0,0.7916666666666666,68020.0,29.91375,3.625,0.0,0.0,0.0,0.0,0.625,0.125,0.5,1.0,1.0,1.0,0.6666666666666666,156192.75,43.607625,7.0,1.0,6041.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,0.0,-0.125,88172.75,13.693874999999998,3.375,1.0,6041.0,1.0,0.0,0.375,0.75,0.5,0.0,0.0,0.0,-0.008333333333333304,78093.25,7.652124999999998,2.625,1.0,6041.0,1.0,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.1166666666666667,-10079.5,-6.04175,-0.75,0.0,0.0,0.0,0.0,-0.25,-0.625,-0.125
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,eb330b93ba0c6f1add149336a23fba200738c604a7db8fa0ad4bf37bb247fbfc,matplotlib/matplotlib,EXPLICIT_LOCATOR_CLUE,0.875,0.875,0.875,0.4875,229365.75,107.726125,9.75,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.875,0.875,0.875,0.5291666666666667,290905.75,138.408875,11.5,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,274961.25,122.595875,11.625,1.0,576.0,1.0,0.0,1.0,1.0,1.0,0.125,0.125,0.125,0.13749999999999996,-15944.5,-15.812999999999988,0.125,1.0,576.0,1.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.17916666666666664,45595.5,14.86975000000001,1.875,1.0,576.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.041666666666666685,61540.0,30.68275,1.75,0.0,0.0,0.0,0.0,0.0,0.125,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,a10809357dac4f121e8d4b35752a59831be69efaf3b3dc96a0563c7757de8197,matplotlib/matplotlib,EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.7083333333333333,98676.625,46.650625,6.375,0.0,0.0,0.0,0.0,0.875,0.625,0.875,1.0,1.0,1.0,0.7083333333333333,97642.25,45.936375,5.25,0.0,0.0,0.0,0.0,1.0,0.875,0.875,1.0,1.0,1.0,0.6666666666666666,105548.5,50.15675,6.75,1.0,561.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.04166666666666663,7906.25,4.220375000000004,1.5,1.0,561.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,-0.04166666666666663,6871.875,3.5061250000000044,0.375,1.0,561.0,1.0,0.0,0.125,0.375,0.125,0.0,0.0,0.0,0.0,-1034.375,-0.7142499999999998,-1.125,0.0,0.0,0.0,0.0,0.125,0.25,0.0
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,ed600ae40d9d77756c4cca2c97c5ea2b0f93ef0796846ef149a976f7dfe6683e,matplotlib/matplotlib,NO_EXPLICIT_LOCATOR_CLUE,0.875,0.875,0.8288662191964322,0.4375,113431.0,65.648625,5.875,0.0,0.0,0.0,0.0,0.875,0.75,0.75,1.0,1.0,1.0,0.55,133783.625,71.421125,7.25,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5625,136754.125,75.005875,7.5,1.0,619.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.012499999999999956,2970.5,3.5847499999999997,0.25,1.0,619.0,1.0,0.0,0.0,0.25,0.0,0.125,0.125,0.17113378080356778,0.125,23323.125,9.357250000000008,1.625,1.0,619.0,1.0,0.0,0.125,0.25,0.25,0.125,0.125,0.17113378080356778,0.11250000000000004,20352.625,5.772500000000008,1.375,0.0,0.0,0.0,0.0,0.125,0.0,0.25
82-tasks,2026-09-01-v1,0153a6e87214cac2efcebbf590ae87d366ed9f724598611289e4b308a727189f,574c3223489f48cfc33865cb0e04ee3649fe2b4e60de54fe0a630cb806cbe1c7,matplotlib/matplotlib,NO_EXPLICIT_LOCATOR_CLUE,1.0,1.0,1.0,0.6666666666666666,144652.75,64.72725,7.125,0.0,0.0,0.0,0.0,1.0,0.625,1.0,1.0,1.0,1.0,0.6666666666666666,176354.25,66.936125,7.75,0.125,350.375,0.375,0.125,1.0,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,157712.625,70.333,9.75,1.125,669.5,1.25,0.125,1.0,0.875,1.0,0.0,0.0,0.0,0.0,-18641.625,3.3968749999999943,2.0,1.0,319.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13059.875,5.6057500000000005,2.625,1.125,669.5,1.25,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,31701.5,2.208875000000006,0.625,0.125,350.375,0.375,0.125,0.0,0.25,0.0
